0.889355	0.588015	0.8197825	0.8336125	0.5549025	0.4932925
0.600375	0.7575425	0.67121	0.673725	0.71815	0.685455
0.9253975	0.38202	0.943242	0.9101	0.336125	0.2336575
0.916385	0.441115	0.8792975	0.89648	0.449075	0.351845
0.4302175	0.714375	0.4314775	0.435875	0.7573325	0.5213725
0.5358325	0.5461025	0.531015	0.53479	0.489105	0.8558275
0.8451375	0.8193625	0.8206225	0.80595	0.8034375	0.898575
0.73198	0.704735	0.6965625	0.672675	0.7564975	0.7849975
