English	Hindi	Spanish	French	Bengali	Gujarati
0.91157	0.99686	0.95369	0.95578	0.9979	0.99979
0.97024	0.9912	0.98114	0.98114	0.99602	0.99937
0.93776	0.99665	0.94719	0.95683	0.99769	0.99979
0.93713	0.99749	0.95348	0.94552	0.99707	1
0.97234	0.99497	0.98345	0.98428	0.99308	0.99937
0.98533	0.9979	0.99246	0.99246	0.99853	0.99225
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.81769	0.72779	0.82146	0.8223	0.64983	0.64313
0.95327	0.76153	0.94908	0.94866	0.66911	0.64543
0.83843	0.72297	0.8135	0.8246	0.64334	0.63684
0.84095	0.73072	0.82586	0.8114	0.65235	0.64711
0.98407	0.84116	0.98345	0.98324	0.72066	0.69216
0.9956	0.90402	0.9956	0.99497	0.81538	0.76467
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.90067	0.99686	0.89229	0.91555	0.99832	1
0.96899	0.98973	0.95516	0.96584	0.99497	0.99853
0.91366	0.99707	0.88474	0.91513	0.99832	1
0.91052	0.99749	0.88579	0.89941	0.99895	0.99979
0.97674	0.99288	0.96459	0.97548	0.98889	0.99811
0.98407	0.99665	0.97653	0.98093	0.99686	0.99434
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.76153	0.97737	0.78772	0.77494	0.99707	0.99853
0.7785	0.95201	0.79317	0.78101	0.99329	0.99602
0.75838	0.97569	0.76697	0.7588	0.99602	0.99853
0.78143	0.98051	0.79526	0.77389	0.99728	0.99874
0.78898	0.96354	0.80679	0.7894	0.98994	0.99497
0.82209	0.9692	0.83822	0.81999	0.99099	0.98722
