English	Hindi	Spanish	French	Bengali	Gujarati
0.98722	0.9956	0.99246	0.99623	0.99539	0.99623
0.9956	0.98785	0.99476	0.99895	0.98952	0.98743
0.99225	0.99644	0.9912	0.99665	0.9935	0.9956
0.99267	0.99665	0.99267	0.99497	0.99497	0.99602
0.9956	0.9912	0.99665	0.99916	0.98051	0.98554
0.99581	0.99078	0.9956	0.99916	0.98533	0.96626
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.99707	0.99455	0.99749	0.99895	0.99141	0.97821
0.99811	0.93797	0.99874	0.99937	0.9321	0.87469
0.99832	0.99665	0.99728	0.99874	0.99413	0.97674
0.99832	0.99539	0.99749	0.99832	0.9935	0.97779
0.99937	0.96123	0.99937	0.99979	0.92666	0.8881
0.99958	0.96647	0.99979	0.99979	0.94908	0.85541
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.9868	0.99937	0.99707	0.99769	0.99937	0.99979
0.99455	0.97443	0.99811	0.99853	0.9824	0.9956
0.9935	0.99853	0.99644	0.99811	0.99916	0.99979
0.99183	0.99811	0.99728	0.99686	0.99874	0.99979
0.99308	0.98847	0.99811	0.99916	0.95746	0.99329
0.99497	0.98847	0.99811	0.99916	0.97821	0.9759
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.99644	0.99979	0.99874	0.99853	0.99979	0.99979
0.99623	0.9956	0.99853	0.99811	0.99853	0.9979
0.99749	1	0.99707	0.99832	1	1
0.99707	1	0.99728	0.99811	1	1
0.99728	0.9979	0.99749	0.99853	0.99455	0.99623
0.99853	0.99665	0.99916	0.99937	0.99749	0.9891
