English	Hindi	Spanish	French	Bengali	Gujarati
0.98533	0.99015	0.98407	0.9847	0.98952	0.99225
0.99204	0.97737	0.98428	0.98764	0.98973	0.98931
0.98973	0.98847	0.98261	0.98659	0.9891	0.99225
0.98743	0.98826	0.98051	0.98261	0.99057	0.98826
0.99099	0.98722	0.98596	0.98785	0.98072	0.98868
0.98868	0.98785	0.98931	0.98994	0.99183	0.98324
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.9803	0.99141	0.98345	0.98575	0.99183	0.99329
0.99204	0.97485	0.9912	0.99288	0.98701	0.98701
0.98512	0.9912	0.98282	0.98575	0.99183	0.99288
0.98575	0.99015	0.98386	0.98743	0.99141	0.99288
0.99267	0.98847	0.99183	0.99288	0.97632	0.98722
0.9935	0.98847	0.99413	0.99434	0.99015	0.97339
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.98135	0.99057	0.98449	0.98596	0.99225	0.99288
0.98868	0.97988	0.98931	0.98764	0.98722	0.98638
0.98365	0.98973	0.97821	0.98177	0.99246	0.99308
0.98512	0.99036	0.98365	0.98198	0.99057	0.99204
0.99141	0.98826	0.98931	0.98931	0.98177	0.98847
0.99308	0.98533	0.99036	0.98994	0.98701	0.97988
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.98345	0.99036	0.98365	0.9847	0.99204	0.99329
0.98931	0.98219	0.98889	0.98868	0.98785	0.98638
0.9868	0.9891	0.97925	0.98324	0.99267	0.99204
0.98638	0.99099	0.98177	0.98303	0.99308	0.99162
0.98994	0.98889	0.98868	0.98994	0.98072	0.98554
0.98973	0.9868	0.98952	0.99099	0.98806	0.97716
