English	Hindi	Spanish	French	Bengali	Gujarati
0.88013	0.55407	0.76614	0.74853	0.52892	0.52137
0.5943	0.94719	0.5943	0.56832	0.60017	0.52892
0.81391	0.54736	0.9036	0.77955	0.52557	0.52054
0.81308	0.54568	0.81475	0.90696	0.52557	0.52054
0.56832	0.60687	0.57586	0.56077	0.93881	0.52557
0.55826	0.6119	0.57754	0.55239	0.61023	0.9078
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.70327	0.52054	0.52473	0.52137	0.52054	0.52054
0.53143	0.83906	0.5264	0.52221	0.53562	0.52724
0.52054	0.52054	0.72506	0.52054	0.52054	0.52054
0.52221	0.52054	0.5306	0.76362	0.52054	0.52054
0.52137	0.52724	0.52137	0.52054	0.84074	0.52389
0.52054	0.56329	0.52054	0.52054	0.55323	0.91953
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.5306	0.52054	0.52054	0.52054	0.52054	0.52054
0.52054	0.59179	0.52054	0.52054	0.52054	0.52054
0.52054	0.52054	0.60017	0.52054	0.52054	0.52054
0.52137	0.52054	0.52054	0.60687	0.52054	0.52054
0.52054	0.52054	0.52054	0.52054	0.59262	0.52054
0.52054	0.52054	0.52054	0.52054	0.52054	0.58843
					
English	Hindi	Spanish	French	Bengali	Gujarati
0.52724	0.52054	0.52054	0.52054	0.52054	0.52054
0.52054	0.59011	0.52054	0.52054	0.52054	0.52054
0.52054	0.52054	0.60017	0.52054	0.52054	0.52054
0.52137	0.52054	0.52054	0.60855	0.52054	0.52054
0.52054	0.52054	0.52054	0.52054	0.58927	0.52054
0.52054	0.52054	0.52054	0.52054	0.52054	0.58759
